yelp_id,name,category,price_range,address,neighborhood,info,Claimed?,website,phone,working_hours,ratings,reviews,HasWebsite,first_review,last_review,permanently_closed,1_star,2_star,3_star,4_star,5_star,AvgLast_compound,AvgLast_star,AvgLast_subjectivity,Last_compound_coef,Last_compound_intrcpt,Last_star_coef,Last_star_intrcpt,Last_subjectivity_coef,Last_subjectivity_intrcpt,avg_reviews,avg_star,between,Mon,Tue,Wed,Thu,Fri,Sat,Sun,Mon1,Tue1,Wed1,Thu1,Fri1,Sat1,Sun1,dollar_signs,Accepts Credit Cards,Good for Groups,Good for Kids,Takes Reservations,Outdoor Seating,Take-out,Delivery,Has TV,Attire,Parking,Alcohol,Noise Level,Wi-Fi,probability,ratings_notation,address1,address2
thai-bowl-chicago,Thai Bowl,Thai,Under $10,"1049 W Taylor St Chicago, IL 60607",University Village,"{'Takes Reservations': 'No', 'Delivery': 'Yes', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Accepts Apple Pay': 'No', 'Accepts Android Pay': 'No', 'Good For': 'Lunch, Dinner', 'Parking': 'Street', 'Bike Parking': 'Yes', 'Good for Kids': 'Yes', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Casual', 'Noise Level': 'Average', 'Alcohol': 'No', 'Outdoor Seating': 'Yes', 'Wi-Fi': 'No', 'Has TV': 'Yes', 'Caters': 'No'}",0,http://www.thaibowlnoodle.com,(312) 226-5865,"{'Mon': ['11:00 am - 10:00 pm'], 'Tue': ['11:00 am - 10:00 pm'], 'Wed': ['11:00 am - 10:00 pm'], 'Thu': ['11:00 am - 10:00 pm'], 'Fri': ['11:00 am - 10:00 pm'], 'Sat': ['11:00 am - 10:00 pm'], 'Sun': ['11:00 am - 10:00 pm']}",3.5,343.0,1,2005-07-28 00:00:00,2017-07-27 00:00:00,0,36,44,91,102,64,0.5864,3.571428571428572,0.5889820438757514,-0.003819279588432527,0.919222935563406,-0.008219555071299796,4.287704084784696,-0.000630303218486553,0.6439084672010081,25.923076923076927,3.3382789317507418,b/t Miller St & Carpenter St,11:00 am - 10:00 pm,11:00 am - 10:00 pm,11:00 am - 10:00 pm,11:00 am - 10:00 pm,11:00 am - 10:00 pm,11:00 am - 10:00 pm,11:00 am - 10:00 pm,,,,,,,,$,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Casual,Street,No,Average,No,90%,3-half,1049 W Taylor St,"Chicago, IL 60607"
buona-terra-ristorante-chicago,Buona Terra Ristorante,"Italian, Salad, Coffee & Tea",$11-30,"2535 N California Ave Chicago, IL 60647",Logan Square,"{'Takes Reservations': 'Yes', 'Delivery': 'No', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Accepts Apple Pay': 'No', 'Accepts Android Pay': 'No', 'Accepts Bitcoin': 'No', 'Good For': 'Dinner', 'Parking': 'Street', 'Bike Parking': 'Yes', 'Good for Kids': 'Yes', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Casual', 'Noise Level': 'Average', 'Alcohol': 'Full Bar', 'Outdoor Seating': 'Yes', 'Wi-Fi': 'Free', 'Has TV': 'Yes', 'Caters': 'Yes', 'Good for Working': 'No'}",1,http://www.buona-terra.com/,(708) 741-1045,"{'Mon': ['Closed'], 'Tue': ['5:00 pm - 10:00 pm'], 'Wed': ['5:00 pm - 10:00 pm'], 'Thu': ['5:00 pm - 10:00 pm'], 'Fri': ['5:00 pm - 11:00 pm'], 'Sat': ['5:00 pm - 11:00 pm'], 'Sun': ['4:00 pm - 9:00 pm']}",4.5,571.0,1,2006-02-08 00:00:00,2017-08-18 00:00:00,0,11,24,54,191,284,0.9483842105263158,4.526315789473684,0.5840493960588776,-0.00017617572652126918,0.9653341698989936,-0.003590321489423078,4.871742509613967,9.271575740106004e-05,0.5751291642415545,47.0,4.2641843971631195,b/t Logan Blvd & Altgeld St,Closed,5:00 pm - 10:00 pm,5:00 pm - 10:00 pm,5:00 pm - 10:00 pm,5:00 pm - 11:00 pm,5:00 pm - 11:00 pm,4:00 pm - 9:00 pm,,,,,,,,$$,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Casual,Street,Full Bar,Average,Free,90%,4-half,2535 N California Ave,"Chicago, IL 60647"
sheffields-wine-and-beer-garden-chicago,Sheffield’s Wine & Beer Garden,"Bars, Barbeque",$11-30,"3258 N Sheffield Ave Chicago, IL 60657",Lakeview,"{'Takes Reservations': 'No', 'Delivery': 'No', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Accepts Apple Pay': 'No', 'Good For': 'Dinner', 'Parking': 'Street', 'Bike Parking': 'Yes', 'Good for Kids': 'No', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Casual', 'Noise Level': 'Loud', 'Alcohol': 'Full Bar', 'Best Nights': 'Thu, Fri, Sat', 'Outdoor Seating': 'Yes', 'Wi-Fi': 'No', 'Has TV': 'Yes', 'Caters': 'Yes', 'Has Pool Table': 'No'}",1,http://www.sheffieldschicago.com/,(773) 281-4989,"{'Mon': ['11:00 am - 2:00 am'], 'Tue': ['11:00 am - 2:00 am'], 'Wed': ['11:00 am - 2:00 am'], 'Thu': ['11:00 am - 2:00 am'], 'Fri': ['11:00 am - 2:00 am'], 'Sat': ['10:00 am - 3:00 am'], 'Sun': ['10:00 am - 12:00 am']}",4.0,616.0,1,2005-07-08 00:00:00,2017-08-30 00:00:00,0,41,42,107,235,172,0.5356142857142857,3.1428571428571432,0.5346463098495903,0.00028246810181247053,0.5083561138893822,-0.005548648825492376,3.6783017545171566,0.00022787049090762577,0.5126568074770044,45.92307692307693,3.76214405360134,b/t School St & Belmont Ave,11:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,10:00 am - 3:00 am,10:00 am - 12:00 am,,,,,,,,$$,Yes,Yes,No,No,Yes,Yes,No,Yes,Casual,Street,Full Bar,Loud,No,90%,4,3258 N Sheffield Ave,"Chicago, IL 60657"
cafe-bionda-chicago,Cafe Bionda,"Italian, Pizza",$11-30,"1924 S State St Chicago, IL 60616",Near Southside,"{'Takes Reservations': 'Yes', 'Delivery': 'No', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Accepts Apple Pay': 'No', 'Accepts Android Pay': 'No', 'Parking': 'Valet, Street, Private Lot', 'Bike Parking': 'Yes', 'Good for Kids': 'Yes', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Casual', 'Noise Level': 'Average', 'Alcohol': 'Full Bar', 'Outdoor Seating': 'Yes', 'Wi-Fi': 'Free', 'Has TV': 'Yes', 'Caters': 'Yes'}",1,http://www.cafebionda.com/,(312) 326-9800,"{'Mon': ['11:00 am - 11:00 pm'], 'Tue': ['11:00 am - 11:00 pm'], 'Wed': ['11:00 am - 11:00 pm'], 'Thu': ['11:00 am - 11:00 pm'], 'Fri': ['11:00 am - 12:00 am'], 'Sat': ['11:00 am - 12:00 am'], 'Sun': ['11:00 am - 10:00 pm']}",3.5,337.0,1,2006-06-10 00:00:00,2017-07-02 00:00:00,0,21,49,57,115,87,0.54789,3.7,0.5204534129891273,-0.0175007553975639,1.111414323801558,-0.02423022635788593,4.4802132887239265,-0.0024555405938384662,0.5995218201107259,27.41666666666667,3.601823708206687,b/t Cullerton St & Archer Ave,11:00 am - 11:00 pm,11:00 am - 11:00 pm,11:00 am - 11:00 pm,11:00 am - 11:00 pm,11:00 am - 12:00 am,11:00 am - 12:00 am,11:00 am - 10:00 pm,,,,,,,,$$,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Casual,"Valet, Street, Private Lot",Full Bar,Average,Free,90%,3-half,1924 S State St,"Chicago, IL 60616"
angels-chicago,Angel’s,"Mexican, Breakfast & Brunch",$11-30,"230 S Ashland Ave Chicago, IL 60607",Near West Side,"{'Takes Reservations': 'No', 'Delivery': 'Yes', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Accepts Apple Pay': 'No', 'Good For': 'Breakfast, Brunch, Lunch', 'Parking': 'Street', 'Bike Parking': 'Yes', 'Good for Kids': 'Yes', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Casual', 'Noise Level': 'Average', 'Alcohol': 'Full Bar', 'Outdoor Seating': 'Yes', 'Wi-Fi': 'Free', 'Has TV': 'Yes', 'Caters': 'Yes'}",1,,(312) 666-7253,"{'Mon': ['8:00 am - 4:00 pm'], 'Tue': ['8:00 am - 4:00 pm'], 'Wed': ['8:00 am - 4:00 pm'], 'Thu': ['8:00 am - 9:00 pm'], 'Fri': ['8:00 am - 9:00 pm'], 'Sat': ['8:00 am - 9:00 pm'], 'Sun': ['8:00 am - 4:00 pm']}",4.0,272.0,0,2009-02-20 00:00:00,2017-08-19 00:00:00,0,13,13,21,84,128,0.82995625,4.625,0.6017448990328456,0.0012638884509262912,0.7484354449152543,-0.002207331493890421,4.767372881355932,0.0002042607365366248,0.5885700815262331,28.777777777777782,4.162162162162162,b/t Jackson Blvd & Adams St,8:00 am - 4:00 pm,8:00 am - 4:00 pm,8:00 am - 4:00 pm,8:00 am - 9:00 pm,8:00 am - 9:00 pm,8:00 am - 9:00 pm,8:00 am - 4:00 pm,,,,,,,,$$,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Casual,Street,Full Bar,Average,Free,90%,4,230 S Ashland Ave,"Chicago, IL 60607"
resis-bierstube-restaurant-chicago,Resi’s Bierstube Restaurant,"German, Beer Gardens",$11-30,"2034 W Irving Park Rd Chicago, IL 60618",North Center,"{'Takes Reservations': 'No', 'Delivery': 'No', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Good For': 'Dinner', 'Parking': 'Street', 'Bike Parking': 'Yes', 'Good for Kids': 'No', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Noise Level': 'Average', 'Alcohol': 'Full Bar', 'Outdoor Seating': 'Yes', 'Wi-Fi': 'No', 'Has TV': 'Yes', 'Caters': 'No'}",1,,(773) 472-1749,"{'Mon': ['4:00 am - 2:00 am'], 'Tue': ['2:00 pm - 2:00 am'], 'Wed': ['2:00 pm - 2:00 am'], 'Thu': ['2:00 pm - 2:00 am'], 'Fri': ['2:00 pm - 2:00 am'], 'Sat': ['2:00 pm - 3:00 am'], 'Sun': ['2:00 pm - 1:00 am']}",4.0,221.0,0,2004-11-24 00:00:00,2017-06-30 00:00:00,0,11,11,37,100,57,0.5122142857142857,3.8571428571428568,0.4301248162783413,-0.0073793173014848265,1.1173183044360415,-0.02025500322788896,5.518053121829752,-9.589125980330408e-05,0.4379878995822122,15.428571428571427,3.837962962962963,b/t Hoyne Ave & Seeley Ave,4:00 am - 2:00 am,2:00 pm - 2:00 am,2:00 pm - 2:00 am,2:00 pm - 2:00 am,2:00 pm - 2:00 am,2:00 pm - 3:00 am,2:00 pm - 1:00 am,,,,,,,,$$,Yes,Yes,No,No,Yes,Yes,No,Yes,Casual,Street,Full Bar,Average,No,90%,4,2034 W Irving Park Rd,"Chicago, IL 60618"
pequods-pizzeria-chicago,Pequod’s Pizzeria,Pizza,$11-30,"2207 N Clybourn Ave Chicago, IL 60614",DePaul,"{'Takes Reservations': 'No', 'Delivery': 'Yes', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Accepts Apple Pay': 'No', 'Accepts Android Pay': 'No', 'Good For': 'Lunch, Dinner', 'Parking': 'Street', 'Bike Parking': 'Yes', 'Good for Kids': 'Yes', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Casual', 'Noise Level': 'Average', 'Alcohol': 'Full Bar', 'Outdoor Seating': 'No', 'Wi-Fi': 'No', 'Has TV': 'Yes', 'Caters': 'Yes'}",1,http://pequodspizza.com/chicago,(773) 327-1512,"{'Mon': ['11:00 am - 2:00 am'], 'Tue': ['11:00 am - 2:00 am'], 'Wed': ['11:00 am - 2:00 am'], 'Thu': ['11:00 am - 2:00 am'], 'Fri': ['11:00 am - 2:00 am'], 'Sat': ['11:00 am - 2:00 am'], 'Sun': ['11:00 am - 12:00 am']}",4.0,3783.0,1,2005-07-28 00:00:00,2017-09-04 00:00:00,0,247,291,449,959,1647,0.6665850609756101,3.9176829268292686,0.5378073197562359,-0.0009357233038908825,0.7578751394039885,-0.0002521027128581766,3.942278313449578,7.261356273625036e-05,0.5307230697331866,276.38461538461536,3.9652101308099077,b/t Webster Ave & Greenview Ave,11:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 12:00 am,,,,,,,,$$,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Casual,Street,Full Bar,Average,No,90%,4,2207 N Clybourn Ave,"Chicago, IL 60614"
mk-restaurant-chicago,MK Restaurant,"American (New), Cocktail Bars, Salad",Above $61,"868 N Franklin St Chicago, IL 60610",Near North Side,"{'Takes Reservations': 'Yes', 'Delivery': 'No', 'Take-out': 'No', 'Accepts Credit Cards': 'Yes', 'Accepts Apple Pay': 'No', 'Parking': 'Valet, Street', 'Bike Parking': 'No', 'Good for Kids': 'No', 'Good for Groups': 'Yes', 'Attire': 'Dressy', 'Ambience': 'Upscale', 'Noise Level': 'Average', 'Alcohol': 'Full Bar', 'Outdoor Seating': 'No', 'Wi-Fi': 'No', 'Has TV': 'No', 'Caters': 'No', 'Has Pool Table': 'No'}",1,,(312) 482-9179,{},4.5,833.0,0,2006-04-17 00:00:00,2017-06-09 00:00:00,1,22,42,88,194,474,0.7205099999999998,4.0,0.5783194747919164,-0.0014362931020997696,0.8149462714630599,-0.005401938649411055,4.355177466198777,-0.00016765457419784714,0.5893427630454248,68.33333333333333,4.287804878048781,b/t Chestnut St & Locust St,,,,,,,,,,,,,,,$$$$,Yes,Yes,No,Yes,No,No,No,No,Dressy,"Valet, Street",Full Bar,Average,No,90%,4-half,868 N Franklin St,"Chicago, IL 60610"
90-miles-cuban-café-chicago-4,90 Miles Cuban Café,"Cuban, Sandwiches",Under $10,"3101 N Clybourn Ave Chicago, IL 60618",Roscoe Village,"{'Takes Reservations': 'No', 'Delivery': 'Yes', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Accepts Apple Pay': 'No', 'Parking': 'Street, Private Lot', 'Bike Parking': 'Yes', 'Good for Kids': 'Yes', 'Good for Groups': 'No', 'Attire': 'Casual', 'Ambience': 'Casual', 'Noise Level': 'Average', 'Alcohol': 'No', 'Outdoor Seating': 'Yes', 'Wi-Fi': 'Free', 'Has TV': 'Yes', 'Caters': 'Yes'}",1,http://www.90milescubancafe.com/,(773) 248-2822,"{'Mon': ['8:00 am - 9:00 pm'], 'Tue': ['8:00 am - 9:00 pm'], 'Wed': ['8:00 am - 9:00 pm'], 'Thu': ['8:00 am - 9:00 pm'], 'Fri': ['8:00 am - 9:00 pm'], 'Sat': ['8:00 am - 9:00 pm'], 'Sun': ['8:00 am - 9:00 pm']}",4.0,682.0,1,2008-09-15 00:00:00,2009-02-27 00:00:00,0,0,0,0,10,38,0.9346166666666668,4.791666666666667,0.5457174097722337,0.00029817540184755715,0.9229257061192268,0.0038411234963768577,4.6410626162462245,0.0008447061405256291,0.5125978898457915,48.0,4.791666666666667,b/t Barry Ave & Belmont Ave,8:00 am - 9:00 pm,8:00 am - 9:00 pm,8:00 am - 9:00 pm,8:00 am - 9:00 pm,8:00 am - 9:00 pm,8:00 am - 9:00 pm,8:00 am - 9:00 pm,,,,,,,,$,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Casual,"Street, Private Lot",No,Average,Free,90%,4,3101 N Clybourn Ave,"Chicago, IL 60618"
atinos-pizza-chicago,Atino’s Pizza,Pizza,Under $10,"570 W Roosevelt Rd Chicago, IL 60607",,"{'Takes Reservations': 'No', 'Delivery': 'Yes', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Parking': 'Street', 'Bike Parking': 'Yes', 'Good for Kids': 'No', 'Good for Groups': 'No', 'Attire': 'Casual', 'Ambience': 'Casual', 'Noise Level': 'Average', 'Alcohol': 'No', 'Outdoor Seating': 'No', 'Wi-Fi': 'No', 'Has TV': 'No', 'Caters': 'Yes'}",0,http://atinos-pizza.com/,(312) 994-0800,"{'Mon': ['10:00 am - 11:00 pm'], 'Tue': ['10:00 am - 11:00 pm'], 'Wed': ['10:00 am - 11:00 pm'], 'Thu': ['10:00 am - 11:00 pm'], 'Fri': ['10:00 am - 12:00 am'], 'Sat': ['10:00 am - 12:00 am'], 'Sun': ['11:00 am - 10:00 pm']}",3.0,29.0,1,2009-01-26 00:00:00,2017-07-13 00:00:00,0,7,1,6,7,7,,,,0.0,,0.0,,0.0,,3.5,3.2142857142857144,b/t Canal St & Jefferson St,10:00 am - 11:00 pm,10:00 am - 11:00 pm,10:00 am - 11:00 pm,10:00 am - 11:00 pm,10:00 am - 12:00 am,10:00 am - 12:00 am,11:00 am - 10:00 pm,,,,,,,,$,Yes,No,No,No,No,Yes,Yes,No,Casual,Street,No,Average,No,90%,3,570 W Roosevelt Rd,"Chicago, IL 60607"
los-arcos-chicago,Los Arcos,Mexican,Under $10,"5525 N Clark St Chicago, IL 60640","Andersonville, Edgewater","{'Takes Reservations': 'No', 'Delivery': 'No', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Parking': 'Street', 'Bike Parking': 'Yes', 'Good for Kids': 'Yes', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Casual', 'Noise Level': 'Quiet', 'Alcohol': 'No', 'Outdoor Seating': 'No', 'Wi-Fi': 'Free', 'Has TV': 'Yes', 'Caters': 'Yes'}",1,,(773) 334-6450,"{'Mon': ['10:30 am - 10:30 pm'], 'Tue': ['10:30 am - 10:30 pm'], 'Wed': ['10:30 am - 10:30 pm'], 'Thu': ['10:30 am - 10:30 pm'], 'Fri': ['11:00 am - 11:30 pm'], 'Sat': ['11:00 am - 11:30 pm'], 'Sun': ['11:00 am - 10:30 pm']}",3.5,79.0,0,2006-10-27 00:00:00,2017-07-30 00:00:00,0,11,11,15,23,13,0.3327,3.2857142857142856,0.4730886534100819,-0.0019188182650419839,0.4659208109729149,0.018569669802386512,1.996448639434308,-0.00041455347704361166,0.5018705091019671,6.083333333333332,3.2191780821917813,b/t Gregory St & Catalpa Ave,10:30 am - 10:30 pm,10:30 am - 10:30 pm,10:30 am - 10:30 pm,10:30 am - 10:30 pm,11:00 am - 11:30 pm,11:00 am - 11:30 pm,11:00 am - 10:30 pm,,,,,,,,$,Yes,Yes,Yes,No,No,Yes,No,Yes,Casual,Street,No,Quiet,Free,90%,3-half,5525 N Clark St,"Chicago, IL 60640"
hyderabad-house-chicago,Hyderabad House,Indian,Under $10,"2225 W Devon Ave Chicago, IL 60659",West Rogers Park,"{'Takes Reservations': 'No', 'Delivery': 'No', 'Take-out': 'Yes', 'Accepts Credit Cards': 'No', 'Good For': 'Lunch, Dinner, Late Night', 'Parking': 'Street, Private Lot', 'Bike Parking': 'No', 'Good for Kids': 'No', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Casual', 'Noise Level': 'Average', 'Alcohol': 'No', 'Outdoor Seating': 'No', 'Wi-Fi': 'No', 'Has TV': 'Yes', 'Waiter Service': 'Yes', 'Caters': 'Yes'}",1,,(773) 381-1230,"{'Mon': [], 'Tue': [], 'Wed': [], 'Thu': [], 'Fri': [], 'Sat': [], 'Sun': []}",3.5,71.0,0,2007-06-09 00:00:00,2017-08-19 00:00:00,0,13,6,4,21,19,0.7510666666666667,4.333333333333333,0.5152777777777778,0.004533075933075929,0.664938223938224,0.016731016731016724,4.015444015444015,0.005070248820248818,0.4189430501930503,5.727272727272728,3.4285714285714284,b/t Leavitt St & Bell Ave,,,,,,,,,,,,,,,$,No,Yes,No,No,No,Yes,No,Yes,Casual,"Street, Private Lot",No,Average,No,90%,3-half,2225 W Devon Ave,"Chicago, IL 60659"
thai-valley-chicago,Thai Valley,Thai,Under $10,"4600 N Kedzie Ave Chicago, IL 60625",Albany Park,"{'Takes Reservations': 'Yes', 'Delivery': 'Yes', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Accepts Android Pay': 'No', 'Good For': 'Lunch, Dinner', 'Parking': 'Street', 'Bike Parking': 'Yes', 'Good for Kids': 'Yes', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Casual', 'Noise Level': 'Average', 'Alcohol': 'No', 'Outdoor Seating': 'No', 'Wi-Fi': 'No', 'Has TV': 'Yes', 'Caters': 'Yes'}",0,,(773) 588-2020,"{'Mon': ['Closed'], 'Tue': ['10:00 am - 10:00 pm'], 'Wed': ['10:00 am - 10:00 pm'], 'Thu': ['10:00 am - 10:00 pm'], 'Fri': ['10:00 am - 10:00 pm'], 'Sat': ['10:00 am - 10:00 pm'], 'Sun': ['10:00 am - 10:00 pm']}",3.5,112.0,0,2005-09-26 00:00:00,2017-08-27 00:00:00,0,16,14,21,31,28,0.7335499999999999,4.5,0.6732291666666668,0.008205888455268488,0.263762885935879,0.02262510497455911,3.2047127402064914,-0.0019012127649063867,0.7820735974575574,8.461538461538463,3.372727272727273,b/t Eastwood Ave & Wilson Ave,Closed,10:00 am - 10:00 pm,10:00 am - 10:00 pm,10:00 am - 10:00 pm,10:00 am - 10:00 pm,10:00 am - 10:00 pm,10:00 am - 10:00 pm,,,,,,,,$,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Casual,Street,No,Average,No,90%,3-half,4600 N Kedzie Ave,"Chicago, IL 60625"
quay-chicago,Quay,"Bars, Seafood, American (New)",$11-30,"465 E Illinois St Chicago, IL 60611",Near North Side,"{'Takes Reservations': 'Yes', 'Delivery': 'No', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Parking': 'Valet', 'Bike Parking': 'No', 'Good for Kids': 'No', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Trendy', 'Noise Level': 'Average', 'Alcohol': 'Full Bar', 'Outdoor Seating': 'Yes', 'Wi-Fi': 'Free', 'Has TV': 'Yes', 'Caters': 'No'}",1,http://quaychicago.com/,(312) 981-8400,{},3.0,198.0,1,2011-07-18 00:00:00,2016-01-26 00:00:00,1,26,41,45,60,24,0.13677,1.7,0.4596207597096077,0.0020232721459832697,-0.00829861286700048,0.002898100343487277,1.4922062053719622,0.0010315327781998396,0.3856598595126792,39.2,3.076530612244898,b/t Mcclurg Ct & Peshtigo Ct,,,,,,,,,,,,,,,$$,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Casual,Valet,Full Bar,Average,Free,90%,3,465 E Illinois St,"Chicago, IL 60611"
state-and-lake-chicago-tavern-chicago,State and Lake Chicago Tavern,"American (New), Desserts, Breakfast & Brunch",$11-30,"theWit Hotel 201 N State St Chicago, IL 60601",The Loop,"{'Takes Reservations': 'Yes', 'Delivery': 'No', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Accepts Apple Pay': 'No', 'Accepts Android Pay': 'No', 'Good For': 'Dinner', 'Parking': 'Valet, Street', 'Bike Parking': 'Yes', 'Good for Kids': 'No', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Trendy', 'Noise Level': 'Average', 'Alcohol': 'Full Bar', 'Outdoor Seating': 'Yes', 'Wi-Fi': 'Free', 'Has TV': 'Yes', 'Caters': 'No'}",1,http://www.stateandlakechicago.com,(312) 239-9400,"{'Mon': ['6:30 am - 11:00 pm'], 'Tue': ['6:30 am - 11:00 pm'], 'Wed': ['6:30 am - 11:00 pm'], 'Thu': ['6:30 am - 11:00 pm'], 'Fri': ['6:30 am - 2:00 am'], 'Sat': ['7:00 am - 2:00 am'], 'Sun': ['7:00 am - 10:00 pm']}",3.5,411.0,1,2009-06-02 00:00:00,2017-08-11 00:00:00,0,45,57,93,127,80,0.7104130434782607,3.391304347826087,0.5792835399031089,0.0013971957463631366,0.6097542020989687,-0.0028785994497289463,3.5986886647043854,-8.457195004973829e-05,0.5853763973479964,44.66666666666666,3.3482587064676617,,6:30 am - 11:00 pm,6:30 am - 11:00 pm,6:30 am - 11:00 pm,6:30 am - 11:00 pm,6:30 am - 2:00 am,7:00 am - 2:00 am,7:00 am - 10:00 pm,,,,,,,,$$,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Casual,"Valet, Street",Full Bar,Average,Free,90%,3-half,theWit Hotel 201 N State St,"Chicago, IL 60601"
graham-elliot-chicago,Graham Elliot,American (New),Above $61,"217 W Huron St Chicago, IL 60654","River North, Near North Side","{'Takes Reservations': 'Yes', 'Delivery': 'No', 'Take-out': 'No', 'Accepts Credit Cards': 'Yes', 'Parking': 'Valet', 'Good for Kids': 'No', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Trendy', 'Noise Level': 'Average', 'Alcohol': 'Full Bar', 'Outdoor Seating': 'No', 'Wi-Fi': 'No', 'Has TV': 'No', 'Caters': 'No'}",1,http://www.grahamelliot.com/,(312) 624-9975,{},4.0,654.0,1,2008-05-31 00:00:00,2015-07-20 00:00:00,1,41,82,102,186,241,,,,0.0,,0.0,,0.0,,93.14285714285714,3.773006134969325,,,,,,,,,,,,,,,,$$$$,Yes,Yes,No,Yes,No,No,No,No,Casual,Valet,Full Bar,Average,No,90%,4,217 W Huron St,"Chicago, IL 60654"
charlie-trotters-chicago,Charlie Trotter’s,American (New),Above $61,"816 W Armitage Ave Chicago, IL 60614","Lincoln Park, DePaul","{'Takes Reservations': 'Yes', 'Delivery': 'No', 'Take-out': 'No', 'Accepts Credit Cards': 'Yes', 'Parking': 'Valet', 'Good for Kids': 'No', 'Good for Groups': 'No', 'Attire': 'Formal (Jacket Required)', 'Ambience': 'Upscale', 'Noise Level': 'Quiet', 'Alcohol': 'Full Bar', 'Outdoor Seating': 'No', 'Wi-Fi': 'No', 'Has TV': 'No', 'Caters': 'No'}",0,http://www.charlietrotters.com,(773) 248-6228,{},4.0,297.0,1,2005-05-25 00:00:00,2016-06-07 00:00:00,1,11,23,54,49,158,,,,0.0,,0.0,,0.0,,29.5,4.084745762711863,b/t Halsted St & Dayton St,,,,,,,,,,,,,,,$$$$,Yes,No,No,Yes,No,No,No,No,Formal (Jacket Required),Valet,Full Bar,Quiet,No,90%,4,816 W Armitage Ave,"Chicago, IL 60614"
